age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
36.0,Private,54929.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,199114.0,Assoc-voc,11.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,182402.0,HS-grad,9.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,Private,123397.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,51.0,United-States,<=50K
38.0,Private,86750.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
30.0,Private,101345.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,373499.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,373050.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40.0,United-States,>50K
46.0,Federal-gov,207946.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
49.0,Private,152676.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
26.0,Private,259323.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,169426.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,>50K
18.0,Private,203003.0,Some-college,10.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,25.0,United-States,<=50K
37.0,Private,278580.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Private,231961.0,Some-college,10.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,346594.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,256621.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
34.0,Private,67218.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,Germany,<=50K
31.0,Private,159732.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,29591.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,157747.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,>50K
22.0,Private,188246.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
24.0,Private,186879.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Private,151089.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
38.0,Private,183594.0,Some-college,10.0,Never-married,Prof-specialty,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
46.0,Private,231559.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
30.0,Private,402812.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
27.0,Private,163965.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,198452.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Private,131068.0,Assoc-acdm,12.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
40.0,Private,162282.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
53.0,Private,98837.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
21.0,Private,91857.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
37.0,Private,369909.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
20.0,Private,396497.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
46.0,Private,107793.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1902.0,45.0,United-States,>50K
32.0,Private,286750.0,HS-grad,9.0,Divorced,Craft-repair,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
29.0,Private,85423.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,241444.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,State-gov,161386.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
56.0,Private,166585.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,127772.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
40.0,Private,267556.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
54.0,Private,62952.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,394927.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
37.0,Private,131002.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,60.0,United-States,>50K
44.0,Private,120902.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
27.0,Private,124953.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,114079.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,45.0,United-States,<=50K
41.0,Federal-gov,80430.0,Assoc-voc,11.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,242080.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
61.0,Private,139907.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,32.0,United-States,<=50K
41.0,Private,70943.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
47.0,Private,106861.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,251905.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
46.0,Self-emp-not-inc,91666.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,>50K
55.0,Private,242460.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,247564.0,Some-college,10.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
46.0,Private,150171.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
42.0,Private,172571.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
41.0,Private,206903.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
39.0,Private,167848.0,Some-college,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Private,109832.0,11th,7.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,>50K
25.0,Private,178915.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
25.0,Private,335549.0,Some-college,10.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,43.0,United-States,<=50K
36.0,Private,170916.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,289991.0,5th-6th,3.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,45.0,Mexico,<=50K
32.0,Private,102542.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
19.0,Private,118941.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,25.0,United-States,<=50K
38.0,Private,142688.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,137898.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
65.0,Private,64922.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,223046.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
58.0,Federal-gov,152810.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,153486.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33.0,State-gov,120985.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
46.0,Local-gov,439592.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.0,0.0,12.0,United-States,<=50K
47.0,Private,169853.0,HS-grad,9.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
44.0,Private,172071.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
63.0,Self-emp-not-inc,96778.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
22.0,Private,114537.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,210781.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,1602.0,15.0,United-States,<=50K
30.0,Private,204984.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
28.0,Private,53926.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,55.0,United-States,<=50K
43.0,Private,91733.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
20.0,Private,151780.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,Peru,<=50K
29.0,Private,123598.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Self-emp-not-inc,170114.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,152389.0,Some-college,10.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
36.0,Private,225385.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,51744.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,197200.0,Assoc-acdm,12.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,16.0,United-States,<=50K
31.0,Private,182342.0,Assoc-voc,11.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
27.0,Local-gov,133696.0,HS-grad,9.0,Never-married,Transport-moving,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
42.0,Private,115705.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
30.0,Private,186420.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Private,286675.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
23.0,Private,133937.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,121648.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
42.0,Private,90915.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
33.0,Private,43953.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Self-emp-not-inc,78530.0,Bachelors,13.0,Married-civ-spouse,Farming-fishing,Wife,White,Female,0.0,0.0,70.0,United-States,>50K
48.0,Private,176634.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
38.0,Private,174907.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,143062.0,HS-grad,9.0,Never-married,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
60.0,Private,262691.0,10th,6.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
37.0,Private,164529.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
23.0,Private,250135.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
26.0,Private,166416.0,Some-college,10.0,Divorced,Sales,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
38.0,Self-emp-not-inc,33126.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,<=50K
36.0,Private,123075.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
42.0,Private,157786.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
35.0,Private,53367.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,40.0,United-States,<=50K
49.0,Private,139730.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
23.0,Private,173601.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,203570.0,Some-college,10.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,<=50K
50.0,Private,169699.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,<=50K
51.0,Local-gov,124020.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
41.0,Private,160785.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
59.0,Self-emp-not-inc,112362.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,243785.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Private,364913.0,10th,6.0,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,127728.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,167770.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,United-States,<=50K
35.0,Private,116666.0,12th,8.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
50.0,Private,156843.0,Some-college,10.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,1564.0,40.0,United-States,>50K
34.0,Private,238859.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
54.0,Private,136986.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
17.0,Private,257250.0,10th,6.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,12.0,United-States,<=50K
63.0,Private,162228.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
29.0,Private,142617.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,98881.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
49.0,Private,168212.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
36.0,Private,267717.0,10th,6.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
50.0,Private,175958.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
23.0,Private,410439.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,183965.0,Assoc-acdm,12.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,>50K
37.0,Private,113326.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
38.0,Private,140790.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
51.0,Self-emp-inc,111483.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,>50K
37.0,Private,176686.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
53.0,Self-emp-not-inc,64980.0,Some-college,10.0,Widowed,Exec-managerial,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
52.0,Private,71772.0,9th,5.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
31.0,Private,184801.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,<=50K
35.0,Private,225544.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
28.0,Private,97778.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34.0,Private,96480.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
30.0,State-gov,121832.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
61.0,Local-gov,241762.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
41.0,Private,198997.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,<=50K
29.0,Private,177858.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
21.0,Private,170800.0,Some-college,10.0,Never-married,Exec-managerial,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
21.0,Private,162343.0,HS-grad,9.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
21.0,Private,182211.0,HS-grad,9.0,Never-married,Other-service,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
35.0,Self-emp-inc,115066.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,<=50K
25.0,Private,48885.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20.0,Private,117583.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,<=50K
37.0,Private,151580.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,244554.0,Bachelors,13.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
36.0,Private,168894.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
24.0,Private,197387.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
27.0,Private,204501.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,40.0,United-States,>50K
29.0,Private,61885.0,11th,7.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
56.0,Self-emp-not-inc,172046.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,>50K
45.0,Private,167728.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
27.0,Private,112181.0,HS-grad,9.0,Never-married,Sales,Unmarried,White,Male,0.0,0.0,40.0,United-States,<=50K
47.0,Private,172046.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
22.0,State-gov,233624.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,60.0,United-States,<=50K
52.0,Private,238959.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
36.0,Private,125932.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
45.0,Self-emp-inc,175942.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,>50K
